,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
32,32,140.32035905873045,318.5534209328918,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.1590768732088803,0.9796911259843976,0.9236312426449872,0.24325838635435187,6.254447138168828e-06,1.02451855172426,5.275132511023395
