,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
2,2,90.98983406424432,219.8923709439196,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.915895861128292,1.0,0.8144200164708949,0.6589348280303478,0.00012299618573874153,44.33774248270185,9.969585230691983
