,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
6,6,104.90504257906001,247.72278797355096,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.39085466872572067,0.992541066057286,0.8020284345614972,0.07853160476568004,8.15167495098131e-06,2.108400709157391,9.929208105980981
