,subject,nll,bic,model,w_p,eta,lam,phi,beta
7,7,137.49152754716874,302.06355710535956,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.4416080294927243,0.7438714269868396,0.8802021883281541,0.03141202441106631,2.2611180282033096
