,subject,nll,bic,model,w_p,eta,lam,phi,beta
17,17,127.93136935604213,282.9432407231063,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.6869473481686235,0.9280676277016251,0.6535038596801872,0.14504202634480662,3.618992691264211
