,subject,nll,bic,model,w_p,eta,lam,phi,beta
21,21,55.32038146184519,137.72126493471248,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.5815256190929182,0.4259054941786697,0.38427970755473656,0.1047768883248044,8.26950349805224
