,subject,nll,bic,model,w_p,eta,lam,phi,beta
36,36,109.08296991420308,245.24644183942826,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.9007040335215956,0.6026491868339031,0.04162638047505961,0.14939306092997656,7.423498594242981
