,subject,nll,bic,model,w_p,eta,lam,phi,beta
22,22,148.63810715845852,324.3567163279391,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.9441446293563894,1.0,0.6689623584040405,0.004867814646727939,2.3415818343520516
