,subject,nll,bic,model,w_p,eta,lam,phi,beta
33,33,160.41951135488478,347.9195247207916,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.6448154480152526,1.0,0.9456786638506872,0.0,2.664448690285741
