,subject,nll,bic,model,w_p,phi,beta
13,13,215.07095495732392,446.3902111212611,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.560896217425478,0.0,0.5726145185977481
