,subject,nll,bic,model,w_p,phi,beta
35,35,202.80603487238176,421.86037095137675,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.7850713338829626,0.12385731209202944,0.5435811927845297
