,subject,nll,bic,model,w_p,phi,beta
15,15,217.16518635616802,450.5786739189493,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.823336815872043,0.0,0.6845021591329158
