,subject,nll,bic,model,w_p,phi,beta
27,27,183.6917434997324,383.63178820607806,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.8135380301336046,0.03365692646200957,1.944521884519877
