,subject,nll,bic,model,w_p,phi,beta
43,43,243.6992971153242,503.64689543726166,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.0,0.0,0.09065292051030643
