,subject,nll,bic,model,w_p,phi,beta
10,10,190.5574293868486,397.36315998031046,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.9656925165999042,0.0,1.184870944868985
