,subject,nll,bic,model,w_p,phi,beta
21,21,200.74907670296486,417.74645461254295,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.5389901402447643,0.0,0.37315493832698865
