,subject,nll,bic,model,w_p,phi,beta
34,34,207.95636107672274,432.1610233600587,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.5782186776554099,0.0,0.5124434483760295
