,subject,nll,bic,model,w_p,phi,beta
22,22,220.1601611746867,456.5686235559866,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.8460514582552959,0.0,0.7766989528628498
