,subject,nll,bic,model,w_p,phi,beta
23,23,185.24943408556229,386.7471693777378,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.43079798389106605,0.010959472866136834,1.0686405986838081
