,subject,nll,bic,model,w_p,phi,beta
37,37,214.91810831872658,446.0845178440664,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.6371931236220947,0.0,0.5581315268068634
