,subject,nll,bic,model,w_p,phi,beta
6,6,186.57075232460693,389.3898058558271,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.4901104701751422,0.0,0.755477579016844
