,subject,nll,bic,model,alpha,gamma,lam,phi,beta
31,31,66.000528877754,159.0815597665301,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-free,0.0532891960748809,1.0,0.36995634169146974,0.3495952571676541,9.759998990095086
