,subject,nll,bic,model,alpha,gamma,lam,phi,beta
11,11,155.93180922807417,338.9441204671704,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-free,0.2827597855086,1.0,0.11319337156494877,0.10777187179032344,5.583326114934984
