,subject,nll,bic,model,alpha,gamma,lam,phi,beta
30,30,120.66631777303053,268.41313755708313,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-free,0.31290201352199165,1.0,0.33902627722354917,0.0,9.135805286015993
