,subject,nll,bic,model,alpha,gamma,lam,phi,beta
3,3,163.63784855358307,354.3561991181882,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-free,0.2702324818523666,0.2946595325729391,0.1763996443099867,0.571808268607884,10.0
