,subject,nll,bic,model,alpha,gamma,lam,phi,beta
27,27,167.28398629442057,361.6484745998632,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-free,0.24058332552864883,1.0,0.13500438321244126,0.33003607735412305,4.621443797636379
