,subject,nll,bic,model,w_p,theta,phi,beta
37,37,182.01614661243516,385.696694833688,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.6320654000381615,0.5478973215986325,0.0,0.9962267168546286
