,subject,nll,bic,model,w_p,theta,phi,beta
23,23,148.08135146792836,317.8271045446744,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.4135678103574961,0.5533706829467291,0.0,2.1170463527888304
