,subject,nll,bic,model,w_p,theta,phi,beta
4,4,205.89089768909537,433.4461969870084,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.6954734658836199,0.4527758876439856,0.0,0.7707592000324976
