,subject,nll,bic,model,w_p,theta,phi,beta
21,21,156.67652722806326,335.0174560649442,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.557890370921045,0.45579292109209796,0.0,0.9217939306580917
