,subject,nll,bic,model,w_p,theta,phi,beta
10,10,166.4326083340735,354.5296182769647,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.9598781472752964,0.5846451926984149,0.0,2.726695745820712
