,subject,nll,bic,model,w_p,theta,phi,beta
39,39,171.08144264174996,363.8272868923176,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.3998009741806702,0.7633999126664504,0.0,3.2213905168646755
