,subject,nll,bic,model,w_p,theta,phi,beta
32,32,207.7524942063091,437.1693900214359,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.33422614636170467,0.8086631220941538,0.0,0.6899792857513272
