,subject,nll,bic,model,w_p,theta,phi,beta
12,12,152.48720628968096,326.6388141881796,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.7914310454602203,0.7116390654282971,0.0,3.5292403939169485
