,subject,nll,bic,model,w_p,theta,phi,beta
38,38,174.48337309937784,370.63114780757337,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.5289527877651796,0.5973437926446263,0.0,2.129685876133375
