,subject,nll,bic,model,w_p,theta,phi,beta
26,26,187.10628682658728,395.87697526199224,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.7164101230141656,0.5140514364618525,0.0,1.0029113209678155
