,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
5,5,125.37897421233401,288.67065124009895,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.17335239976664127,1.0,0.0,0.0004172326199089022,47.19300112605425,0.9917193645207698,6.719083006805772
