,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
23,23,142.02034035430194,321.9533835240348,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,1.1649935087967858,1.0,0.5531106592043901,0.00016635113613437406,33.78834809782189,0.8705466617565935,0.14429068703075795
