,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
16,16,115.8846590636581,269.68202094274716,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.6587865042534284,0.5832843672014568,0.0018514099467690926,0.0001285926553072742,29.95578131867622,0.9440521275579367,3.0529073217087297
