,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
19,19,143.832585755923,325.5778743272769,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.6303005194637389,0.6236927279716561,0.11672225589845614,9.864274048411361e-05,17.5961413001423,0.9452004109472212,1.0579969913407272
