,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
22,22,187.31010546259057,412.53291374061206,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.48732498966693005,1.0,0.07898366067759265,0.1462046504091459,37.39913625866296,0.4756544007208926,0.026469380138174823
