,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
41,41,201.64510783069647,441.20291847682387,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.7160472779652618,1.0,0.21731444680059453,0.0046515482608378315,43.891482575304146,0.07286009610673391,0.19803945677175197
