,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
39,39,171.49446423407466,380.90163128358023,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,1.5223081686566504,0.9993994339683041,0.751643650354012,5.742362785331395e-05,8.763161355422524,0.10087849289476464,0.016352747967167118
