,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
21,21,49.92317236110658,132.3429471354397,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.6257266800673997,0.7847678419599721,0.5884593469160646,0.37865015314053807,0.06709082733900044,10.0
