,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
8,8,123.30781548681898,279.1122333868645,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.918289211568168,1.0,0.7968202888213265,0.5210646926032395,0.0,10.0
