,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
32,32,184.19954427547995,400.89569096418643,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.33476521763096106,1.0,0.9070439658641578,0.7665398176849012,0.0,3.2060890822600734
