,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
7,7,128.65617226811054,289.8089469494476,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.49645035066466375,0.7246545374088742,0.7217545040792173,0.8748782572272616,0.0,4.667557837808332
