,subject,nll,bic,model,w_p,eta,phi,wd,beta
18,18,154.50168527319198,336.08387255740604,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.6818532090172424,0.9920736711486571,4.211306633840109e-06,20.828944258514927,3.1275787132703803
