,subject,nll,bic,model,w_p,eta,phi,wd,beta
31,31,91.09961912752621,209.27974026607453,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.958488502067345,1.0,1.1955034873158541e-05,49.73330615860042,2.166150514854
