,subject,nll,bic,model,w_p,eta,phi,wd,beta
5,5,211.40408957852077,449.8886811680636,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.8544406993878917,0.8324423739209539,7.532031761237068e-06,46.95185293247147,0.9149034732060973
