,subject,nll,bic,model,w_p,eta,phi,wd,beta
6,6,734.4191081495367,1495.9187183100955,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.5365437382771873,0.9893707851878538,0.7848533254842911,5.755625426343229,7.634017079346843
