,subject,nll,bic,model,w_p,eta,phi,wd,beta
15,15,234.1209197018854,495.3223414147929,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,1.5765952974295026e-07,1.0,0.014937852315086203,43.12171438207028,0.0030654036960563744
