,subject,nll,bic,model,w_p,eta,phi,wd,beta
23,23,185.26280111224435,397.60610423551077,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.4287798948946822,0.9327218149364729,2.613604762058408e-07,44.89746488031415,1.7308555207738348
