,subject,nll,bic,model,w_p,eta,phi,wd,beta
35,35,203.01811115468428,433.11672432039063,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.7985745573558959,0.905990410796288,1.7741251447389506e-05,29.757678039470537,1.3899045061056643
