,subject,nll,bic,model,w_p,eta,phi,wd,beta
9,9,247.18708995133713,521.4546819136964,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.5256588748625859,0.8760128123241071,0.7892231476239646,2.7510136527261766,0.0
