,subject,nll,bic,model,w_p,eta,phi,wd,beta
24,24,238.90633231389842,504.8931666388189,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.7102711100942842,0.5022703828291118,0.1730543592911088,4.000395688334706,2.0527579636109294e-11
