,subject,nll,bic,model,w_p,eta,phi,wd,beta
36,36,179.44524691630272,385.9709958436275,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.8638093090840417,1.0,8.747815472831544e-06,44.98531570284027,2.5468905439523115
