,subject,nll,bic,model,w_p,eta,phi,wd,beta
21,21,953.2700724996128,1933.6206470102477,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.697859445569893,0.9721187369571328,0.985475345513454,27.12510776629335,5.3856602934215
