,subject,nll,bic,model,w_p,eta,phi,wd,beta
37,37,247.18708995133713,521.4546819136964,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.7097296535796205,0.9960753444671313,0.1418621879330884,6.1238015145671305,0.0
