,subject,nll,bic,model,w_p,eta,phi,wd,beta
10,10,189.78837078007973,406.65724357118154,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.9755408725150716,0.7768117887962839,1.8286515587953954e-05,24.01541818203193,1.7276871401784812
