,subject,nll,bic,model,w_p,eta,phi,wd,beta
3,3,205.31916958213554,437.71884117529316,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.6786512340231059,0.8890527602907804,2.759160954734488e-06,4.702451649213547,1.6570176300581376
