,subject,nll,bic,model,w_p,eta,phi,wd,beta
2,2,153.93156119992534,334.94362441087276,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.8764705720685725,0.9960763397445894,4.412843801764376e-05,47.20850612290565,2.33863609091197
