,subject,nll,bic,model,w_p,eta,phi,wd,beta
32,32,181.54266482490112,390.1658316608243,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.024589573383060663,0.9837789821185109,4.485369907715954e-06,1.3710967946529697,0.1599159980721964
