,subject,nll,bic,model,w_p,eta,phi,wd,beta
39,39,247.15006599974373,521.3806340105095,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.5062395715351661,0.9542614413237303,0.9362214183252554,4.4082914561718125,5.552889579538521e-07
